42,39,45,20
37,34,45,19
32,28,45,17
27,23,45,16
23,18,45,14
18,12,45,13

11,106,180,14
11,97,180,15
10,95,180,16
10,92,180,17
10,91,180,17
9,87,180,18
10,86,180,19
9,83,180,19
9,83,180,20
9,81,180,20
9,79,180,20
8,78,180,20
8,75,180,20
8,73,180,20
7,71,180,20
7,65,180,19
7,59,180,19
7,54,180,18
6,48,180,17
6,42,180,17
6,36,180,16
5,31,180,15
5,24,180,14
5,19,180,13
5,13,180,12

27,195,315,14
31,190,315,15
36,186,315,17
41,182,315,19
46,177,315,20
50,173,315,22
56,168,315,23
61,162,315,25
64,157,315,27
70,151,315,28
75,146,315,29
79,142,315,31
85,137,315,32
91,132,315,33
95,127,315,33
101,122,315,33
106,116,315,34
110,111,315,34
116,106,315,34
113,101,315,34
107,96,315,33
101,91,315,33
95,86,315,32
88,81,315,31
83,76,315,30
77,70,315,29
71,64,315,28
66,58,315,26
60,52,315,25
55,47,315,23
50,42,315,22
0,36,315,20
33,24,315,16
27,19,315,15
22,14,315,13

10,34,90,14
8,29,90,15
7,25,90,15
5,22,90,16
4,17,90,16
2,14,90,16

134,111,225,18
135,107,225,18
137,102,225,19
140,95,225,20
143,87,225,21
145,81,225,22
147,77,225,22
150,72,225,23
152,67,225,23
154,61,225,23
158,55,225,23
161,49,225,23
163,44,225,23
166,39,225,23
168,33,225,22
171,29,225,21
166,24,225,21
156,20,225,20
143,15,225,19

28,0,0,18

36,166,135,21
53,157,135,23
66,153,135,24
78,147,135,26
90,141,135,27
97,136,135,29
96,131,135,30
94,124,135,31
91,120,135,32
90,113,135,33
88,107,135,33
85,102,135,33
84,96,135,34
81,91,135,34
80,85,135,34
77,79,135,33
76,73,135,33
73,68,135,33
72,62,135,32
70,57,135,31
68,51,135,30
66,46,135,28
63,39,135,27
62,34,135,26
60,28,135,24
58,23,135,22
55,17,135,21
54,11,135,19

17,116,270,21
19,113,270,22
20,106,270,23
22,101,270,23
23,95,270,24
26,89,270,25
28,84,270,25
30,77,270,26
32,73,270,26
33,67,270,26
35,60,270,26
37,55,270,25
39,49,270,25
41,44,270,24
42,38,270,24
45,32,270,23
46,27,270,22
48,21,270,21
50,16,270,20
39,10,270,19

32,176,45,21
37,173,45,22
45,168,45,24
52,161,45,25
60,155,45,27
68,149,45,28
76,143,45,30
83,138,45,31
90,133,45,32
97,128,45,33
102,122,45,33
98,117,45,33
94,111,45,34
90,104,45,34
87,99,45,34
83,93,45,33
78,87,45,33
75,82,45,33
72,76,45,32
68,70,45,31
65,65,45,30
61,59,45,28
58,54,45,27
54,49,45,26
50,42,45,24
46,37,45,22
43,32,45,21
39,27,45,19
35,21,45,18
32,16,45,16
28,10,45,14

14,144,180,16
15,139,180,17
17,133,180,19
18,128,180,20
20,121,180,21
21,116,180,22
23,109,180,23
24,104,180,24
25,98,180,24
27,93,180,25
28,87,180,25
30,81,180,26
31,76,180,26
33,70,180,26
34,64,180,26
36,59,180,26
37,53,180,25
39,46,180,25
40,41,180,24
41,36,180,23
43,30,180,22
44,24,180,21
45,19,180,20
47,13,180,19

30,164,315,21
34,156,315,22
39,152,315,24
46,147,315,25
51,140,315,27
56,134,315,28
61,128,315,29
66,124,315,31
72,118,315,31
77,112,315,32
82,107,315,33
88,100,315,33
92,95,315,33
95,90,315,33
89,84,315,33
84,80,315,33
78,75,315,32
73,69,315,32
68,62,315,31
64,56,315,29
58,51,315,28
52,46,315,27
47,39,315,25
41,35,315,24
35,30,315,22
29,25,315,21
24,19,315,19
18,14,315,18

42,153,90,19
41,148,90,20
41,143,90,22
40,136,90,23
39,131,90,24
38,124,90,24
38,120,90,25
37,113,90,26
37,108,90,26
36,101,90,27
35,96,90,27
34,90,90,27
34,84,90,27
34,79,90,27
33,73,90,26
31,0,90,26

76,157,225,27
79,150,225,28
82,143,225,29
85,138,225,30
89,133,225,32
93,127,225,32
97,122,225,33
101,118,225,33
106,112,225,34
111,107,225,34
115,103,225,34
120,98,225,33
122,91,225,33
115,86,225,33
110,80,225,32
104,74,225,31
98,68,225,30
91,62,225,29
85,57,225,27
76,51,225,26
69,46,225,24
60,41,225,23
52,36,225,21
45,31,225,20
38,25,225,18
31,20,225,16
24,15,225,15

21,54,0,16
19,49,0,17
18,45,0,17
16,41,0,18
14,37,0,18
12,33,0,18
10,30,0,19
9,25,0,19
6,21,0,19
5,17,0,19
3,14,0,18

107,165,135,20
109,161,135,21
111,156,135,23
113,151,135,24
115,145,135,25
118,139,135,26
120,134,135,27
122,129,135,28
124,124,135,29
128,118,135,29
130,112,135,29
132,107,135,30
134,102,135,29
137,96,135,29
140,89,135,29
142,85,135,28
144,79,135,28
147,73,135,27
148,68,135,26
137,62,135,25
127,56,135,23
117,50,135,22
106,45,135,21
93,39,135,19
80,34,135,18
69,28,135,17
58,22,135,15
47,17,135,14
36,11,135,13

9,21,270,14
7,18,270,14
5,14,270,14

147,111,45,16
148,111,45,17
148,108,45,18
150,105,45,19
151,100,45,19
153,97,45,20
153,94,45,21
154,92,45,21
156,89,45,22
157,86,45,22
157,84,45,22
158,80,45,22
160,75,45,22
161,69,45,22
161,68,45,22
163,64,45,21
164,60,45,21
164,55,45,20
166,50,45,19
168,45,45,18
168,41,45,18
160,36,45,17
141,32,45,15
120,28,45,14
101,23,45,13
80,17,45,12
61,11,45,12

25,7,180,11

13,3,315,11

10,2,90,12

36,165,225,13
46,161,225,15
57,155,225,16
69,150,225,17
82,144,225,19
96,137,225,20
109,131,225,22
120,126,225,23
135,120,225,24
147,114,225,25
145,108,225,26
143,103,225,27
141,98,225,28
140,92,225,29
138,87,225,29
136,82,225,30
134,76,225,30
132,70,225,30
129,65,225,30
127,59,225,29
124,53,225,29
122,48,225,28
119,42,225,27
117,36,225,26
114,30,225,25
113,25,225,24
110,19,225,23
108,13,225,22

17,63,0,22
18,58,0,21
19,52,0,21
20,46,0,21
22,41,0,20
23,35,0,19
24,29,0,19
26,24,0,18
26,18,0,17
28,12,0,16

37,172,135,18
42,169,135,20
51,162,135,21
58,156,135,23
64,152,135,24
71,148,135,26
77,142,135,27
84,137,135,29
92,132,135,30
99,126,135,31
105,121,135,32
114,115,135,33
120,109,135,33
116,104,135,34
112,99,135,34
108,93,135,34
103,87,135,34
100,82,135,33
97,77,135,33
93,72,135,33
90,66,135,32
86,62,135,31
81,55,135,30
77,50,135,28
72,44,135,27
62,0,135,25

28,112,270,24
29,107,270,25
28,101,270,25
28,95,270,25
28,90,270,25
27,84,270,25
28,77,270,25
28,72,270,25
27,66,270,25
27,60,270,24
27,54,270,23
27,48,270,22
0,42,270,22
26,29,270,19
25,23,270,18
26,17,270,17
26,11,270,16

19,151,45,17
21,147,45,18
24,141,45,20
27,136,45,21
30,130,45,23
33,125,45,24
36,119,45,25
39,114,45,27
43,109,45,28
46,103,45,29
49,98,45,30
53,93,45,30
56,87,45,31
59,82,45,31
62,76,45,31
66,71,45,31
69,66,45,31
76,0,45,31

106,118,180,31
105,114,180,32
103,108,180,33
101,102,180,33
99,97,180,34
97,90,180,34
95,85,180,34
93,79,180,34
90,74,180,34
89,68,180,33
87,62,180,33
85,57,180,32
83,51,180,31
81,45,180,30
79,40,180,28
77,34,180,27
76,29,180,26
73,23,180,24
71,18,180,22
69,12,180,21

20,108,315,22
22,103,315,23
24,97,315,24
27,92,315,25
30,86,315,25
33,80,315,26
35,75,315,26
37,70,315,26
41,64,315,26
43,58,315,26
45,52,315,26
